City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,bonito,-21.1211,-56.4819,84.27,62,100,6.51,BR,1649513605
363,rawson,-43.3002,-65.1023,62.65,73,58,22.19,AR,1649513605
364,hami,42.8,93.45,68.27,14,50,7.61,CN,1649513605
365,khuzhir,53.1939,107.3397,29.48,83,100,6.58,RU,1649513605
366,longyearbyen,78.2186,15.6401,24.64,68,20,11.5,SJ,1649513605
367,thohoyandou,-22.9456,30.485,72.34,54,100,10.02,ZA,1649513605
368,wanning,18.8003,110.3967,69.69,84,6,4.94,CN,1649513605
369,mongo,12.1844,18.693,108.27,6,43,9.44,TD,1649513605
370,mattawa,46.7379,-119.9028,42.26,58,0,3.0,US,1649513605
371,svetlogorsk,52.6333,29.7333,47.93,94,100,11.52,BY,1649513606
372,rayong,12.8333,101.4333,87.8,91,27,3.85,TH,1649513606
373,pagudpud,18.5616,120.7868,77.74,86,86,12.93,PH,1649513606
374,maldonado,-34.6667,-54.9167,74.59,55,0,4.43,UY,1649513606
375,pingdu,36.7844,119.9464,70.16,48,1,11.54,CN,1649513606
376,vacaria,-28.5122,-50.9339,66.16,81,76,2.75,BR,1649513606
377,sesheke,-17.4759,24.2968,77.76,54,100,8.14,ZM,1649513606
378,ternate,0.8,127.4,81.59,79,95,6.73,ID,1649513606
379,tiznit,29.5833,-9.5,82.45,12,0,2.95,MA,1649513606
380,tateyama,34.9833,139.8667,62.1,85,0,16.96,JP,1649513606
381,loralai,30.3705,68.598,82.63,8,1,4.92,PK,1649513606
382,fredericksburg,38.3032,-77.4605,54.01,57,0,8.05,US,1649513607
383,petauke,-14.2426,31.3253,72.63,77,71,7.72,ZM,1649513607
384,malatya,38.5,38.0,69.85,20,0,6.91,TR,1649513354
385,diffa,13.3154,12.6113,107.06,4,100,13.06,NE,1649513607
386,nemuro,43.3236,145.575,38.35,82,41,10.07,JP,1649513607
387,paamiut,61.994,-49.6678,25.25,62,0,11.79,GL,1649513607
388,ust-omchug,61.15,149.6333,2.3,97,96,2.98,RU,1649513607
389,ahuimanu,21.4447,-157.8378,73.36,78,20,12.66,US,1649513607
390,mercedes,-34.6515,-59.4307,74.64,51,0,7.02,AR,1649513607
391,atambua,-9.1061,124.8925,72.73,89,93,4.81,ID,1649513607
392,rio gallegos,-51.6226,-69.2181,44.65,100,100,8.05,AR,1649513608
393,taldan,53.6667,124.8,22.15,89,80,3.67,RU,1649513608
394,ulaanbaatar,47.9077,106.8832,32.13,69,20,13.42,MN,1649513608
395,kenora,49.8167,-94.4337,28.78,50,83,8.01,CA,1649513608
396,vila,42.0304,-8.1588,58.69,54,100,5.28,PT,1649513608
397,port lincoln,-34.7333,135.8667,68.02,70,18,7.47,AU,1649513608
398,baoshan,46.5586,131.4244,43.16,63,38,7.0,CN,1649513608
399,oga,46.4631,10.347,38.97,58,99,13.04,IT,1649513608
400,paka,4.6374,103.4368,78.33,86,59,2.51,MY,1649513608
401,ponoka,52.6768,-113.5815,36.88,59,97,23.53,CA,1649513609
402,lashio,22.9333,97.75,73.44,43,50,1.21,MM,1649513587
403,batemans bay,-35.7167,150.1833,65.1,95,65,3.85,AU,1649513609
404,tank,32.2217,70.3793,95.72,8,0,9.37,PK,1649513609
405,susanville,40.4163,-120.653,40.66,65,0,3.0,US,1649513609
406,dargaville,-35.9333,173.8833,58.91,82,78,2.53,NZ,1649513609
407,senanga,-16.1167,23.2667,75.6,69,84,6.71,ZM,1649513609
408,znamenskoye,57.1281,73.8282,27.57,84,7,4.25,RU,1649513609
409,oxford,51.7522,-1.256,55.18,44,20,11.5,GB,1649513312
410,newport,51.5877,-2.9984,54.07,59,100,13.33,GB,1649513514
411,tigil,57.8,158.6667,15.58,97,100,4.92,RU,1649513609
412,mehamn,71.0357,27.8492,35.6,98,100,29.73,NO,1649513609
413,heihe,50.2441,127.4902,39.4,95,100,5.03,CN,1649513610
414,lavrentiya,65.5833,-171.0,6.67,96,100,4.63,RU,1649513610
415,mamallapuram,12.6264,80.1722,86.05,78,100,11.61,IN,1649513610
416,yulara,-25.2406,130.9889,69.55,21,0,7.14,AU,1649513610
417,savannah bight,16.45,-85.85,79.45,74,49,15.03,HN,1649513610
418,rocha,-34.4833,-54.3333,76.87,55,0,3.42,UY,1649513610
419,marrakesh,31.6315,-8.0083,84.27,18,0,3.44,MA,1649513571
420,valdivia,-39.8142,-73.2459,48.29,98,88,1.79,CL,1649513430
421,cuamba,-14.8031,36.5372,79.39,69,35,2.55,MZ,1649513610
422,lata,40.1629,-8.3327,58.82,75,100,4.29,PT,1649513610
423,torres,-29.3353,-49.7269,76.82,82,82,4.52,BR,1649513611
424,tuim,54.3417,89.9261,29.17,72,97,9.75,RU,1649513563
425,dawlatabad,36.4141,64.9053,83.26,19,86,9.22,AF,1649513611
426,sisophon,13.5859,102.9737,85.62,35,89,6.69,KH,1649513611
427,trofors,65.5333,13.4063,39.07,92,100,4.09,NO,1649513611
428,terra santa,-2.1042,-56.4869,76.19,92,100,2.71,BR,1649513611
429,nema,57.5067,50.5011,40.62,97,100,8.7,RU,1649513612
430,makakilo city,21.3469,-158.0858,72.19,73,0,12.66,US,1649513612
431,melfi,40.9965,15.6514,58.89,64,100,17.34,IT,1649513612
432,verkh-usugli,52.7,115.1667,35.55,50,100,6.85,RU,1649513612
433,yumen,40.2833,97.2,64.74,11,86,10.54,CN,1649513612
434,houma,29.5958,-90.7195,60.01,68,0,3.0,US,1649513612
435,concarneau,47.875,-3.9225,53.89,53,71,8.95,FR,1649513612
436,port moresby,-9.4431,147.1797,76.86,90,99,2.62,PG,1649513612
437,tahta,26.7693,31.5021,92.43,8,100,15.08,EG,1649513613
438,riyadh,24.6877,46.7219,98.74,5,100,7.27,SA,1649513443
439,mount gambier,-37.8333,140.7667,59.16,74,6,5.23,AU,1649513613
440,carmo do cajuru,-20.1842,-44.7711,79.5,69,34,5.35,BR,1649513613
441,maracacume,-2.0428,-45.9592,75.09,98,100,0.98,BR,1649513614
442,olafsvik,64.8945,-23.7142,34.72,98,100,25.01,IS,1649513614
443,nome,64.5011,-165.4064,21.27,100,100,6.91,US,1649513614
444,arroyo,41.6096,-4.7969,62.6,47,20,1.14,ES,1649513614
445,san patricio,28.017,-97.5169,71.47,56,0,9.46,US,1649513614
446,adelaide,-34.9333,138.6,75.22,43,0,8.05,AU,1649513436
447,paracatu,-17.2222,-46.8747,86.23,45,17,4.94,BR,1649513345
448,venkatagiri,13.9667,79.5833,90.07,68,97,8.59,IN,1649513615
449,kurumkan,54.3,110.3,32.68,76,100,6.62,RU,1649513615
450,surt,31.2089,16.5887,70.14,45,86,15.32,LY,1649513615
451,sharjah,25.3573,55.4033,91.38,27,0,13.8,AE,1649513587
452,bonthe,7.5264,-12.505,85.14,68,100,10.85,SL,1649513615
453,robe,-37.1833,139.75,63.25,68,7,9.31,AU,1649513615
454,birin,26.8865,88.0718,61.48,76,5,4.56,NP,1649513615
455,beihai,21.4833,109.1,73.17,67,0,6.29,CN,1649513615
456,birjand,32.8663,59.2211,80.78,10,73,5.59,IR,1649513334
457,hualmay,-11.0964,-77.6139,70.32,78,93,6.89,PE,1649513615
458,sambava,-14.2667,50.1667,79.61,84,31,14.34,MG,1649513615
459,cabedelo,-6.9811,-34.8339,86.67,68,63,14.83,BR,1649513615
460,chake chake,-5.2459,39.7666,86.86,58,5,11.56,TZ,1649513616
461,hearst,49.6835,-83.6665,24.06,91,100,9.64,CA,1649513616
462,isangel,-19.55,169.2667,80.6,84,100,9.57,VU,1649513616
463,hay river,60.8156,-115.7999,24.42,87,100,17.92,CA,1649513616
464,ziniare,12.5822,-1.2983,107.35,13,11,4.0,BF,1649513616
465,ostrovnoy,68.0531,39.5131,36.14,99,100,19.37,RU,1649513616
466,uniontown,39.9001,-79.7164,41.67,54,100,3.0,US,1649513616
467,nacala,-14.5428,40.6728,82.38,67,2,8.95,MZ,1649513447
468,rio grande,-32.035,-52.0986,78.91,73,1,9.86,BR,1649513617
469,diapaga,12.0708,1.7889,109.0,13,54,4.36,BF,1649513617
470,oktyabrskiy,54.4815,53.471,40.82,94,100,6.06,RU,1649513617
471,bekobod,40.2208,69.2697,80.29,38,100,6.51,UZ,1649513620
472,chapais,49.7834,-74.8492,35.38,100,100,7.63,CA,1649513620
473,lorengau,-2.0226,147.2712,79.11,83,100,4.18,PG,1649513620
474,hunchun,42.8675,130.3581,52.81,60,100,3.06,CN,1649513620
475,kapit,2.0167,112.9333,73.62,99,100,1.03,MY,1649513620
476,burnie,-41.0667,145.9167,63.91,95,81,8.81,AU,1649513620
477,port hedland,-20.3167,118.5667,84.25,70,48,16.11,AU,1649513621
478,el naranjo,21.4667,-98.6,67.71,53,56,3.6,MX,1649513621
479,esso,55.9333,158.7,4.87,98,45,6.04,RU,1649513621
480,molepolole,-24.4066,25.4951,55.38,95,100,16.08,BW,1649513621
481,san quintin,30.4833,-115.95,64.22,62,9,2.04,MX,1649513621
482,vrangel,42.7297,133.0839,45.05,81,100,12.5,RU,1649513621
483,tamandare,-8.7597,-35.1047,83.14,75,69,9.78,BR,1649513621
484,camocim,-2.9022,-40.8411,85.19,69,45,11.65,BR,1649513621
485,port keats,-14.25,129.55,78.87,63,6,3.36,AU,1649513621
486,boa vista,2.8197,-60.6733,84.18,61,75,10.36,BR,1649513511
487,coquimbo,-29.9533,-71.3436,56.93,100,100,3.44,CL,1649513396
488,moron,-34.6534,-58.6198,76.01,77,0,4.68,AR,1649513622
489,roma,43.2128,-75.4557,44.51,93,100,8.01,US,1649513489
490,deputatskiy,69.3,139.9,-16.4,100,100,1.83,RU,1649513622
491,la ronge,55.1001,-105.2842,36.36,98,100,8.08,CA,1649513622
492,san cristobal,7.7669,-72.225,75.38,40,96,5.48,VE,1649513622
493,karratha,-20.7377,116.8463,85.59,45,6,12.28,AU,1649513622
494,finnsnes,69.2296,17.9811,41.61,72,99,3.38,NO,1649513622
495,sabha,27.0377,14.4283,91.45,10,85,5.93,LY,1649513622
496,ixtapa,20.7,-105.2,71.22,88,0,1.99,MX,1649513565
497,byron bay,-28.65,153.6167,65.95,83,70,7.18,AU,1649513622
498,lebyazhye,55.2689,66.4947,41.27,69,75,6.87,RU,1649513622
499,falam,22.9167,93.6833,64.71,43,0,3.49,MM,1649513622
500,ihosy,-22.4,46.1167,74.34,67,25,11.45,MG,1649513623
501,erenhot,43.6475,111.9767,65.05,19,48,18.23,CN,1649513623
502,sakakah,29.9697,40.2064,84.69,8,0,7.02,SA,1649513516
503,biga,40.2281,27.2422,72.36,42,0,5.99,TR,1649513623
504,ponta delgada,37.7333,-25.6667,61.52,67,40,28.77,PT,1649513623
505,conceicao da barra,-18.5933,-39.7322,87.44,55,61,4.23,BR,1649513623
506,port shepstone,-30.7414,30.455,66.13,87,100,19.44,ZA,1649513623
507,kyren,51.6828,102.1408,34.12,94,100,2.21,RU,1649513623
508,gwadar,25.1216,62.3254,84.29,58,86,15.93,PK,1649513623
509,mogadishu,2.0371,45.3438,83.28,70,72,14.25,SO,1649513433
510,gold coast,-28.0,153.4333,69.04,93,100,8.05,AU,1649513623
511,menongue,-14.6585,17.691,80.64,47,33,6.31,AO,1649513623
512,hambantota,6.1241,81.1185,80.28,80,100,11.99,LK,1649513624
513,yar-sale,66.8333,70.8333,5.0,95,100,2.59,RU,1649513624
514,vila velha,-20.3297,-40.2925,89.55,64,20,10.36,BR,1649513624
515,aden,12.7794,45.0367,82.85,71,0,10.85,YE,1649513624
516,murakami,38.2333,139.4833,52.57,62,0,5.39,JP,1649513624
517,omboue,-1.5746,9.2618,72.27,95,100,4.21,GA,1649513624
518,gamboma,-1.8764,15.8644,92.66,40,61,1.79,CG,1649513624
519,chyhyryn,49.0838,32.6555,66.07,45,99,20.18,UA,1649513624
520,pasaje,-3.3333,-79.8167,73.11,93,100,0.49,EC,1649513624
521,pentecoste,-3.7928,-39.2703,81.18,74,96,5.59,BR,1649513625
522,concepcion del uruguay,-32.4825,-58.2372,76.98,73,0,1.99,AR,1649513625
523,charters towers,-20.1,146.2667,70.88,88,5,10.6,AU,1649513625
524,waterloo,43.4668,-80.5164,36.54,93,100,10.36,CA,1649513625
525,maumere,-8.6199,122.2111,79.79,76,99,3.87,ID,1649513625
526,baglan,36.1307,68.7083,78.28,29,8,6.82,AF,1649513625
527,poya,-21.35,165.15,75.4,91,84,3.91,NC,1649513625
528,macon,39.8667,-88.9668,40.75,70,40,8.05,US,1649513625
529,takoradi,4.8845,-1.7554,87.96,65,99,13.58,GH,1649513625
530,udachnyy,66.4167,112.4,5.79,97,27,1.61,RU,1649513625
531,rongcheng,30.634,117.8517,68.27,55,100,3.91,CN,1649513626
532,de aar,-30.6497,24.0123,66.11,50,100,14.79,ZA,1649513626
533,camalu,30.85,-116.0667,66.07,46,24,1.41,MX,1649513626
534,ust-kuyga,70.0167,135.6,-2.38,97,100,5.61,RU,1649513626
535,goderich,43.7501,-81.7165,33.91,78,100,11.54,CA,1649513626
536,general roca,-39.0333,-67.5833,66.13,77,100,9.01,AR,1649513626
537,manadhoo,5.7667,73.3833,84.81,71,100,11.07,MV,1649513626
538,zyryanka,65.75,150.85,-14.82,99,87,11.86,RU,1649513626
539,puerto suarez,-18.95,-57.8,86.56,69,0,5.75,BO,1649513626
540,japura,-0.3167,102.35,75.7,90,100,2.91,ID,1649513626
541,marbella,36.5154,-4.8858,75.07,47,13,7.2,ES,1649513505
542,richards bay,-28.783,32.0377,67.1,85,100,6.42,ZA,1649513626
543,namatanai,-3.6667,152.4333,79.21,82,98,4.81,PG,1649513626
544,beloha,-25.1667,45.05,79.38,65,60,17.0,MG,1649513627
545,mecca,21.4267,39.8261,96.44,16,0,18.43,SA,1649513433
546,guerrero negro,27.9769,-114.0611,65.16,57,12,8.86,MX,1649513627
547,kaa-khem,51.6833,94.7333,36.16,52,77,7.07,RU,1649513627
548,nefteyugansk,61.0998,72.6035,8.87,90,18,3.36,RU,1649513627
549,kankon,15.0167,74.0167,83.21,78,100,7.61,IN,1649513627
550,ippy,6.2679,21.2247,102.78,17,54,5.68,CF,1649513627
551,benjamin constant,-4.3831,-70.0311,82.53,83,75,0.0,BR,1649513627
552,prince rupert,54.3161,-130.3201,34.41,81,98,1.77,CA,1649513627
553,kuytun,54.3419,101.5036,30.06,78,100,10.16,RU,1649513628
554,grand-lahou,5.1367,-5.0242,86.4,69,50,10.78,CI,1649513628
555,sterling,39.0062,-77.4286,52.21,67,75,10.36,US,1649513628
556,kavaratti,10.5669,72.642,84.27,75,93,9.15,IN,1649513628
557,kokopo,-4.352,152.2633,78.82,81,32,6.15,PG,1649513628
